,Name,Country,Room_stayed,Date_stayed,Trip_type,Review_date,Review_title,Positive,Negative,Reviewer_score
8870,Corine,United Kingdom,Standard Double Room without Window,1 night ·  September 2020,Couple,"Reviewed: September 9, 2020",Good,There are no comments available for this review,Not Available,7.0
8871,Manuel,United Kingdom,Standard Twin Room without Window,1 night ·  September 2020,Solo traveler,"Reviewed: September 9, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8872,Mihail,United Kingdom,Standard Double Room without Window,1 night ·  September 2020,Solo traveler,"Reviewed: September 8, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8873,Ashiraf,United Kingdom,Standard Double Room without Window,2 nights ·  August 2020,Solo traveler,"Reviewed: September 7, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8874,Nigel,United Kingdom,Standard Double Room without Window,1 night ·  September 2020,Couple,"Reviewed: September 6, 2020",Good,There are no comments available for this review,Not Available,7.0
8875,Harmer,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Solo traveler,"Reviewed: September 3, 2020",Nice hotel,There are no comments available for this review,Not Available,8.0
8876,Fahad,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Couple,"Reviewed: September 1, 2020",Good,There are no comments available for this review,Not Available,7.0
8877,Anthony,United Kingdom,Standard Twin Room,3 nights ·  August 2020,Solo traveler,"Reviewed: August 31, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8878,Camilla,Netherlands,Standard Double Room without Window,7 nights ·  August 2020,Group,"Reviewed: August 31, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8879,Umar,United Kingdom,Standard Double Room without Window,3 nights ·  August 2020,Couple,"Reviewed: August 31, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8880,Chloe,United Kingdom,Standard Double Room,1 night ·  August 2020,Couple,"Reviewed: August 31, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8881,Angela,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Couple,"Reviewed: August 30, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8882,Elle,United Kingdom,Standard Double Room,1 night ·  August 2020,Couple,"Reviewed: August 29, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8883,Louise,United Kingdom,Standard Double Room,1 night ·  August 2020,Couple,"Reviewed: August 29, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8884,Furqan,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Solo traveler,"Reviewed: August 29, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8885,Kelly,United Kingdom,Standard Double Room,1 night ·  August 2020,Couple,"Reviewed: August 27, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8886,Vanessa,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Couple,"Reviewed: August 27, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8887,Louise,United Kingdom,Standard Double Room,1 night ·  August 2020,Couple,"Reviewed: August 27, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8888,Melina,United Kingdom,Executive Double Room,1 night ·  August 2020,Group,"Reviewed: August 25, 2020",Good,There are no comments available for this review,Not Available,7.0
8889,Muhammad,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Couple,"Reviewed: August 24, 2020",Good,There are no comments available for this review,Not Available,7.0
8890,Farzana,United Kingdom,Standard Double Room,1 night ·  July 2020,Couple,"Reviewed: August 24, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8891,Farzana,United Kingdom,Standard Double Room,1 night ·  August 2020,Couple,"Reviewed: August 24, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8892,Tony,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Family,"Reviewed: August 23, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8893,Alison,United Kingdom,Standard Double Room without Window,5 nights ·  August 2020,Couple,"Reviewed: August 22, 2020",Good,There are no comments available for this review,Not Available,7.0
8894,Renette,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Group,"Reviewed: August 21, 2020",value for money,There are no comments available for this review,Not Available,8.0
8895,Dennis,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Couple,"Reviewed: August 20, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8896,Ian,United Kingdom,Standard Double Room,1 night ·  August 2020,Solo traveler,"Reviewed: August 20, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8897,Dean,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Solo traveler,"Reviewed: August 19, 2020",Good,There are no comments available for this review,Not Available,7.0
8898,Saleyha,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Group,"Reviewed: August 18, 2020",Good,There are no comments available for this review,Not Available,7.0
8899,Alisha,United Kingdom,Standard Double Room,1 night ·  August 2020,Couple,"Reviewed: August 17, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8900,Rosemary,United Kingdom,Standard Double Room,1 night ·  August 2020,Solo traveler,"Reviewed: August 16, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8901,Abdul,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Couple,"Reviewed: August 16, 2020",Good value for money,There are no comments available for this review,Not Available,8.0
8902,Melvin,United Kingdom,Standard Double Room,1 night ·  August 2020,Group,"Reviewed: August 16, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8903,Simona,United Kingdom,Standard Twin Room without Window,1 night ·  August 2020,Group,"Reviewed: August 16, 2020",Really really HOT in the room but overall good. AC not working properly,There are no comments available for this review,Not Available,7.0
8904,Peter,United Kingdom,Standard Double Room,1 night ·  July 2020,Couple,"Reviewed: August 15, 2020",Good,There are no comments available for this review,Not Available,7.0
8905,Alistair,United Kingdom,Standard Double Room,1 night ·  July 2020,Couple,"Reviewed: August 15, 2020",Good,There are no comments available for this review,Not Available,7.0
8906,Dzotsi,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Solo traveler,"Reviewed: August 14, 2020",Syl was very helpful,There are no comments available for this review,Not Available,8.0
8907,Omar,United Kingdom,Standard Double Room,1 night ·  July 2020,Couple,"Reviewed: August 12, 2020",Good,There are no comments available for this review,Not Available,7.0
8908,Phoebe,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Couple,"Reviewed: August 11, 2020",Good,There are no comments available for this review,Not Available,7.0
8909,Sol,United Kingdom,Standard Double Room without Window,1 night ·  August 2020,Solo traveler,"Reviewed: August 10, 2020",Good,There are no comments available for this review,Not Available,7.0
8910,Azza,United Kingdom,Standard Twin Room without Window,1 night ·  August 2020,Group,"Reviewed: August 10, 2020",Good,There are no comments available for this review,Not Available,7.0
8911,Namrah,United Kingdom,Standard Double Room,2 nights ·  August 2020,Couple,"Reviewed: August 9, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8912,Bright,United Kingdom,Standard Double Room,1 night ·  August 2020,Solo traveler,"Reviewed: August 8, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8913,Mohammad,United Kingdom,Standard Double Room without Window,1 night ·  July 2020,Solo traveler,"Reviewed: August 1, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8914,Barry,United Kingdom,Executive Double Room,1 night ·  July 2020,Group,"Reviewed: July 30, 2020",Good,There are no comments available for this review,Not Available,7.0
8915,Daniel,United Kingdom,Standard Double Room,1 night ·  July 2020,Couple,"Reviewed: July 30, 2020",Good,There are no comments available for this review,Not Available,7.0
8916,Billie,United Kingdom,Standard Double Room without Window,1 night ·  July 2020,Solo traveler,"Reviewed: July 28, 2020",Good,There are no comments available for this review,Not Available,7.0
8917,Osareme,Nigeria,Standard Double Room without Window,1 night ·  July 2020,Group,"Reviewed: July 28, 2020",Good,There are no comments available for this review,Not Available,7.0
8918,Kostantinos,United Kingdom,Standard Double Room,1 night ·  July 2020,Couple,"Reviewed: July 23, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8919,Afsana,United Kingdom,Standard Double Room,1 night ·  May 2020,Couple,"Reviewed: July 22, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8920,Olayiwola,United Kingdom,Standard Double Room without Window,1 night ·  July 2020,Solo traveler,"Reviewed: July 21, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8921,Ben,United Kingdom,Standard Double Room without Window,2 nights ·  July 2020,Couple,"Reviewed: July 19, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8922,Mai,Qatar,Standard Double Room,1 night ·  July 2020,Couple,"Reviewed: July 18, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8923,Lance,United Kingdom,Standard Twin Room without Window,4 nights ·  June 2020,Group,"Reviewed: July 16, 2020",Good,There are no comments available for this review,Not Available,7.0
8924,Jianping,United Kingdom,Standard Double Room without Window,1 night ·  July 2020,Solo traveler,"Reviewed: July 14, 2020",Good,There are no comments available for this review,Not Available,7.0
8925,Owens,United Kingdom,Standard Double Room without Window,1 night ·  July 2020,Couple,"Reviewed: July 13, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8926,Ibrahim,United Kingdom,Standard Double Room without Window,1 night ·  July 2020,Group,"Reviewed: July 13, 2020",Good,There are no comments available for this review,Not Available,7.0
8927,Lisa,United Kingdom,Standard Double Room,1 night ·  July 2020,Couple,"Reviewed: July 12, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8928,Gary,United Kingdom,Standard Double Room,1 night ·  July 2020,Couple,"Reviewed: July 11, 2020",Good,There are no comments available for this review,Not Available,7.0
8929,Michael,United Kingdom,Standard Twin Room without Window,2 nights ·  July 2020,Group,"Reviewed: July 11, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8930,Scott,United Kingdom,Standard Double Room without Window,1 night ·  July 2020,Couple,"Reviewed: July 10, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8931,Tanveer,United Kingdom,Standard Double Room,1 night ·  July 2020,Couple,"Reviewed: July 8, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8932,Ignacio,Spain,Standard Double Room,1 night ·  July 2020,Solo traveler,"Reviewed: July 5, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8933,Angelina,United Kingdom,Standard Double Room,2 nights ·  June 2020,Couple,"Reviewed: June 30, 2020",Good,There are no comments available for this review,Not Available,7.0
8934,Debra,United Kingdom,Standard Double Room without Window,2 nights ·  June 2020,Couple,"Reviewed: June 18, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8935,Mohammed,United Kingdom,Standard Double Room without Window,1 night ·  June 2020,Solo traveler,"Reviewed: June 14, 2020",Good,There are no comments available for this review,Not Available,7.0
8936,Simon,United Kingdom,Standard Double Room,1 night ·  May 2020,Solo traveler,"Reviewed: May 31, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8937,Mohammed,United Kingdom,Standard Double Room without Window,1 night ·  May 2020,Solo traveler,"Reviewed: May 30, 2020",Good,There are no comments available for this review,Not Available,7.0
8938,Stephen,United Kingdom,Standard Double Room without Window,3 nights ·  May 2020,Solo traveler,"Reviewed: May 29, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8939,Fares,United Kingdom,Standard Twin Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: May 14, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8940,Nathan,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Group,"Reviewed: May 8, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8941,Nathan,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Group,"Reviewed: May 8, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8942,Carly,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Couple,"Reviewed: May 1, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8943,Esther,United Kingdom,Standard Double Room,2 nights ·  April 2020,Solo traveler,"Reviewed: April 29, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8944,Rustam,United Kingdom,Standard Double Room,1 night ·  April 2020,Couple,"Reviewed: April 18, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8945,Noel,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Couple,"Reviewed: March 31, 2020",Good,There are no comments available for this review,Not Available,7.0
8946,Cn,United Kingdom,Standard Double Room,2 nights ·  March 2020,Solo traveler,"Reviewed: March 27, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8947,Adrian,United Kingdom,Standard Double Room without Window,2 nights ·  March 2020,Solo traveler,"Reviewed: March 22, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8948,Aaron,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Group,"Reviewed: March 22, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8949,Sulaiman,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: March 21, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8950,Pel,United Kingdom,Standard Double Room without Window,4 nights ·  March 2020,Group,"Reviewed: March 20, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8951,Wa,United Kingdom,Standard Twin Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: March 17, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8952,Wa,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: March 17, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8953,Umair,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Group,"Reviewed: March 15, 2020",Good,There are no comments available for this review,Not Available,7.5
8954,Ana,Portugal,Standard Twin Room,3 nights ·  February 2020,Family,"Reviewed: March 14, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8955,Mark,Jersey,Standard Double Room,1 night ·  February 2020,Solo traveler,"Reviewed: March 14, 2020",Good,There are no comments available for this review,Not Available,7.0
8956,Don,United Kingdom,Standard Double Room without Window,1 night ·  December 2019,Couple,"Reviewed: March 14, 2020",Good,There are no comments available for this review,Not Available,7.0
8957,Peter,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Couple,"Reviewed: March 13, 2020",Good,There are no comments available for this review,Not Available,7.1
8958,Joshiep213,United Kingdom,Standard Double Room,1 night ·  March 2020,Couple,"Reviewed: March 13, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8959,Colenton,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Couple,"Reviewed: March 13, 2020",Good,There are no comments available for this review,Not Available,7.5
8960,Midela,United Kingdom,Standard Twin Room without Window,1 night ·  March 2020,Couple,"Reviewed: March 12, 2020",Good,There are no comments available for this review,Not Available,7.0
8961,Megan,United Kingdom,Standard Double Room,1 night ·  March 2020,Group,"Reviewed: March 11, 2020",Good,There are no comments available for this review,Not Available,7.0
8962,Jason,United Kingdom,Standard Double Room,1 night ·  March 2020,Couple,"Reviewed: March 11, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8963,Sneha,India,Standard Double Room without Window,1 night ·  March 2020,Couple,"Reviewed: March 10, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8964,Darren,United Kingdom,Standard Twin Room,1 night ·  March 2020,Group,"Reviewed: March 10, 2020",Good,There are no comments available for this review,Not Available,7.1
8965,Henry,Malta,Standard Twin Room,2 nights ·  February 2020,Group,"Reviewed: March 10, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8966,Chris,United Kingdom,Standard Double Room,2 nights ·  March 2020,Solo traveler,"Reviewed: March 9, 2020",Good,There are no comments available for this review,Not Available,7.0
8967,Shannon,United Kingdom,Standard Twin Room,1 night ·  March 2020,Group,"Reviewed: March 9, 2020",Good,There are no comments available for this review,Not Available,7.0
8968,Malikaa,United Kingdom,Standard Double Room without Window,3 nights ·  February 2020,Group,"Reviewed: March 9, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8969,Charlotte,United Kingdom,Standard Double Room,1 night ·  March 2020,Couple,"Reviewed: March 8, 2020",Good,There are no comments available for this review,Not Available,7.0
8970,Adam,United Kingdom,Standard Double Room,2 nights ·  January 2020,Couple,"Reviewed: March 7, 2020",Good,There are no comments available for this review,Not Available,7.9
8971,George,United Kingdom,Standard Double Room without Window,2 nights ·  February 2020,Solo traveler,"Reviewed: March 7, 2020",Good,There are no comments available for this review,Not Available,7.0
8972,Mark,United Kingdom,Standard Twin Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: March 6, 2020",Okay,There are no comments available for this review,Not Available,5.8
8973,Jada-angela,United Kingdom,Standard Twin Room without Window,1 night ·  February 2020,Couple,"Reviewed: March 6, 2020",Okay,There are no comments available for this review,Not Available,5.8
8974,Adam,United Kingdom,Standard Twin Room,1 night ·  December 2019,Family,"Reviewed: March 5, 2020",Good,There are no comments available for this review,Not Available,7.0
8975,Joshua,United Kingdom,Standard Twin Room,1 night ·  March 2020,Group,"Reviewed: March 5, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8976,Gareth,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Couple,"Reviewed: March 5, 2020",Good,There are no comments available for this review,Not Available,7.5
8977,Peter,United Kingdom,Standard Double Room without Window,2 nights ·  December 2019,Solo traveler,"Reviewed: March 3, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8978,Tim,Germany,Standard Single Room,3 nights ·  February 2020,Solo traveler,"Reviewed: March 3, 2020",Good,There are no comments available for this review,Not Available,7.0
8979,Monisha,United Kingdom,Standard Double Room,1 night ·  January 2020,Couple,"Reviewed: March 3, 2020",Okay,There are no comments available for this review,Not Available,5.8
8980,Monisha,United Kingdom,Standard Double Room without Window,1 night ·  December 2019,Couple,"Reviewed: March 3, 2020",Fair,There are no comments available for this review,Not Available,5.4
8981,Raja,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: March 2, 2020",Good,There are no comments available for this review,Not Available,7.0
8982,Golchehr,United Kingdom,Standard Double Room,1 night ·  February 2020,Couple,"Reviewed: March 2, 2020",Pleasant,There are no comments available for this review,Not Available,6.7
8983,Duncan,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: March 2, 2020",Good,There are no comments available for this review,Not Available,7.1
8984,Trevor,United Kingdom,Standard Double Room,1 night ·  February 2020,Group,"Reviewed: March 1, 2020",Okay,There are no comments available for this review,Not Available,5.8
8985,Philip,United Kingdom,Standard Twin Room without Window,2 nights ·  February 2020,Family,"Reviewed: March 1, 2020",Good value,There are no comments available for this review,Not Available,8.0
8986,Christiaan,United Kingdom,Standard Single Room,1 night ·  February 2020,Solo traveler,"Reviewed: March 1, 2020",Good,There are no comments available for this review,Not Available,7.0
8987,Ana,Sweden,Standard Double Room without Window,3 nights ·  March 2020,Couple,"Reviewed: March 1, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8988,Richard,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: March 1, 2020",Good,There are no comments available for this review,Not Available,7.5
8989,Funmi,United Kingdom,Standard Double Room without Window,2 nights ·  February 2020,Group,"Reviewed: February 29, 2020",Good,There are no comments available for this review,Not Available,7.0
8990,Shauna,United Kingdom,Standard Double Room,1 night ·  February 2020,Group,"Reviewed: February 29, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8991,Lubna,United Kingdom,Standard Double Room without Window,2 nights ·  February 2020,Group,"Reviewed: February 29, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8992,Parvaz,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: February 28, 2020",Very Good,There are no comments available for this review,Not Available,8.0
8993,Mohammed,United Kingdom,Standard Double Room,1 night ·  February 2020,Solo traveler,"Reviewed: February 28, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8994,Phyllis,Germany,Standard Double Room without Window,2 nights ·  February 2020,Solo traveler,"Reviewed: February 28, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
8995,L,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 28, 2020",Good,There are no comments available for this review,Not Available,7.0
8996,Nigel,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 27, 2020",Good,There are no comments available for this review,Not Available,7.0
8997,Aaron,United Kingdom,Standard Double Room,1 night ·  February 2020,Solo traveler,"Reviewed: February 27, 2020",Good,There are no comments available for this review,Not Available,7.0
8998,Ann,United Kingdom,Standard Double Room without Window,6 nights ·  February 2020,Solo traveler,"Reviewed: February 26, 2020",Good,There are no comments available for this review,Not Available,7.0
8999,Kathryn,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 26, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9000,David,United Kingdom,Standard Double Room,1 night ·  January 2020,Couple,"Reviewed: February 25, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9001,John,United Kingdom,Standard Twin Room without Window,1 night ·  February 2020,Couple,"Reviewed: February 25, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9002,Rodney,United Kingdom,Standard Double Room,1 night ·  February 2020,Solo traveler,"Reviewed: February 24, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9003,Rimante,Lithuania,Standard Double Room without Window,2 nights ·  February 2020,Solo traveler,"Reviewed: February 23, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9004,Roberto,Italy,Standard Twin Room without Window,3 nights ·  February 2020,Solo traveler,"Reviewed: February 23, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9005,Tope,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 23, 2020",Good,There are no comments available for this review,Not Available,7.0
9006,Dan,United Kingdom,Standard Twin Room without Window,2 nights ·  February 2020,Family,"Reviewed: February 23, 2020",Good,There are no comments available for this review,Not Available,7.0
9007,Michael,United Kingdom,Standard Twin Room without Window,1 night ·  February 2020,Group,"Reviewed: February 23, 2020",Good,There are no comments available for this review,Not Available,7.5
9008,Donny,United Kingdom,Standard Double Room,2 nights ·  February 2020,Couple,"Reviewed: February 23, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9009,Hanzel,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Couple,"Reviewed: February 22, 2020",Good,There are no comments available for this review,Not Available,7.0
9010,Martina,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 22, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9011,Kerry,United Kingdom,Standard Twin Room without Window,1 night ·  February 2020,Group,"Reviewed: February 22, 2020",Easy and what we needed,There are no comments available for this review,Not Available,6.0
9012,James,United Kingdom,Standard Twin Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: February 22, 2020",Good,There are no comments available for this review,Not Available,7.5
9013,James,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 22, 2020",Good,There are no comments available for this review,Not Available,7.5
9014,James,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 22, 2020",Good,There are no comments available for this review,Not Available,7.5
9015,James,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 22, 2020",Good,There are no comments available for this review,Not Available,7.5
9016,Jeff,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 21, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9017,Ian,United Kingdom,Standard Double Room,2 nights ·  February 2020,Solo traveler,"Reviewed: February 19, 2020",Okay,There are no comments available for this review,Not Available,5.8
9018,Lavinia,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Couple,"Reviewed: February 18, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9019,Drew,United Kingdom,Standard Double Room,1 night ·  February 2020,Group,"Reviewed: February 18, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9020,Mandy,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Couple,"Reviewed: February 18, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9021,Andrew,United Kingdom,Standard Twin Room,1 night ·  December 2019,Solo traveler,"Reviewed: February 17, 2020",Good,There are no comments available for this review,Not Available,7.0
9022,Kyla,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: February 16, 2020",Good,There are no comments available for this review,Not Available,7.5
9023,Laura,United Kingdom,Standard Double Room without Window,1 night ·  December 2019,Group,"Reviewed: February 16, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9024,Stephanie,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Couple,"Reviewed: February 15, 2020",Good,There are no comments available for this review,Not Available,7.0
9025,Sarah,United Kingdom,Standard Double Room,1 night ·  February 2020,Couple,"Reviewed: February 15, 2020",Good,There are no comments available for this review,Not Available,7.0
9026,Patrickson,United Kingdom,Standard Twin Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 15, 2020",Good value for money,There are no comments available for this review,Not Available,8.0
9027,Thomas,United Kingdom,Standard Twin Room without Window,1 night ·  January 2020,Family,"Reviewed: February 14, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9028,Vanessa,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Couple,"Reviewed: February 14, 2020",Good,There are no comments available for this review,Not Available,7.5
9029,Ian,Cyprus,Standard Double Room without Window,1 night ·  January 2020,Couple,"Reviewed: February 12, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9030,Tejas,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 11, 2020",Pleasant,There are no comments available for this review,Not Available,6.0
9031,Tracey,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Couple,"Reviewed: February 10, 2020",Good,There are no comments available for this review,Not Available,7.0
9032,Andrew,United States of America,Standard Double Room,5 nights ·  February 2020,Solo traveler,"Reviewed: February 10, 2020",Good,There are no comments available for this review,Not Available,7.5
9033,Innocent,United Kingdom,Standard Double Room,1 night ·  February 2020,Solo traveler,"Reviewed: February 10, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9034,Suzanne,United Kingdom,Standard Double Room,1 night ·  February 2020,Couple,"Reviewed: February 9, 2020",Good,There are no comments available for this review,Not Available,7.0
9035,Leanne,United Kingdom,Standard Double Room,2 nights ·  December 2019,Family,"Reviewed: February 9, 2020",Good,There are no comments available for this review,Not Available,7.0
9036,Anthony,United Kingdom,Standard Double Room without Window,1 night ·  December 2019,Family,"Reviewed: February 6, 2020",Good,There are no comments available for this review,Not Available,7.0
9037,Bart,Poland,Standard Single Room,2 nights ·  February 2020,Solo traveler,"Reviewed: February 5, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9038,Malcolm,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: February 5, 2020",Good,There are no comments available for this review,Not Available,7.9
9039,Paul,United Kingdom,Standard Double Room,2 nights ·  February 2020,Solo traveler,"Reviewed: February 5, 2020",Fair,There are no comments available for this review,Not Available,5.4
9040,Graham,United Kingdom,Standard Double Room,2 nights ·  January 2020,Solo traveler,"Reviewed: February 4, 2020",Pleasant,There are no comments available for this review,Not Available,6.7
9041,Chris,United Kingdom,Standard Double Room without Window,1 night ·  January 2020,Solo traveler,"Reviewed: February 4, 2020",Good,There are no comments available for this review,Not Available,7.5
9042,Kartik,Belgium,Standard Double Room,2 nights ·  February 2020,Couple,"Reviewed: February 4, 2020",Good,There are no comments available for this review,Not Available,7.0
9043,Omar,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Couple,"Reviewed: February 3, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9044,Roberto,Italy,Standard Twin Room without Window,3 nights ·  February 2020,Solo traveler,"Reviewed: February 3, 2020",Very Good,There are no comments available for this review,Not Available,8.0
9045,Laura,United Kingdom,Standard Twin Room,2 nights ·  January 2020,Solo traveler,"Reviewed: February 3, 2020",Very Good,There are no comments available for this review,Not Available,8.0
